date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:48:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:48:29%20GMT	https://digitalplant-my.com/en/?p=103	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/indexe6f0.html	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:27	566/566	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:30%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/data.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/data.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:28	566/566	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:31%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/data.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/data.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:29	566/566	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:33%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/data.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/data.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:30	682/682	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:34%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/diamon.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/diamon.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:32	682/682	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:35%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/diamon.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/diamon.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:33	682/682	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:36%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/diamon.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/diamon.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:34	682/682	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:38%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/diamon.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/diamon.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:36	711/711	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:39%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/optimize.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/optimize.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:37	711/711	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:41%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/optimize.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/optimize.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:38	711/711	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:42%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/optimize.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/optimize.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:39	711/711	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:43%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/optimize.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/optimize.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:41	565/565	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:44%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/book.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/book.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:42	565/565	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:45%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/book.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/book.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:43	565/565	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:47%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/book.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/book.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:44	565/565	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:48:48%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/book.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/book.png	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:46	196001/196001	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:48:49%20GMT	https://digitalplant-my.com/en/blog/how-data-management-can-support-your-business/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/how-data-management-can-support-your-business/index.html	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:46	44780/44780	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:49%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/dp-data-management-visual-updated.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/dp-data-management-visual-updated.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:47	16463/16463	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:51%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/dp-data-management-visual-updated.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/dp-data-management-visual-updated.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:49	30344/30344	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:52%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/dp-data-management-visual-updated.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/dp-data-management-visual-updated.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:50	8009/8009	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:54%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/dp-data-management-visual-updated.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/dp-data-management-visual-updated.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:52	196264/196264	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:48:55%20GMT	https://digitalplant-my.com/en/blog/small-is-big-when-size-does-not-matter/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/small-is-big-when-size-does-not-matter/index.html	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:52	30416/30416	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:55%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/email-marketing-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/email-marketing-1.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:53	11915/11915	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:56%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/email-marketing-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/email-marketing-1.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:54	20735/20735	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:58%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/email-marketing-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/email-marketing-1.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:55	6528/6528	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:48:59%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/email-marketing-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/email-marketing-1.jpg	(from https://digitalplant-my.com/en/expert/data-management/)
04:48:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:49:00%20GMT	https://digitalplant-my.com/en/expert/digital-campaigns/favicon-144.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/expert/digital-campaigns/favicon-144.4c.delayed	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:48:57	0/-1	---M--	301	error ('')			http://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.4d.delayed	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:48:57	0/-1	---M--	301	error ('')			https://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.4e.delayed	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:48:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:49:02%20GMT	https://digitalplant-my.com/en/?p=169	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/indexff23.html	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:48:59	198782/198782	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:49:02%20GMT	https://digitalplant-my.com/en/blog/how-to-optimize-your-social-media-engagement/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/how-to-optimize-your-social-media-engagement/index.html	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:48:59	25998/25998	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:02%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/social-media-article.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/social-media-article.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:01	10176/10176	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:04%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/social-media-article.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/social-media-article.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:02	17886/17886	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:05%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/social-media-article.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/social-media-article.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:03	5960/5960	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:07%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/social-media-article.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/social-media-article.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:05	193254/193254	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:49:08%20GMT	https://digitalplant-my.com/en/blog/email-marketing-why-should-it-be-the-pillar-of-your-digital-strategy/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/email-marketing-why-should-it-be-the-pillar-of-your-digital-strategy/index.html	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:05	30416/30416	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:08%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/email-marketing.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/email-marketing.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:06	11915/11915	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:10%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/email-marketing.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/email-marketing.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:08	20735/20735	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:11%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/email-marketing.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/email-marketing.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:09	6528/6528	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:13%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/email-marketing.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/email-marketing.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:11	192531/192531	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:49:14%20GMT	https://digitalplant-my.com/en/blog/marketing-automation-a-silent-revolution/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/marketing-automation-a-silent-revolution/index.html	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:11	26938/26938	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:14%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:12	10545/10545	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:16%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:14	18169/18169	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:17%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:15	5872/5872	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:18%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/marketing-automation-article-1024x576-1.jpg	(from https://digitalplant-my.com/en/expert/digital-campaigns/)
04:49:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:49:20%20GMT	https://digitalplant-my.com/en/projects/favicon-144.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/projects/favicon-144.5b.delayed	(from https://digitalplant-my.com/en/projects/)
04:49:16	0/-1	---M--	301	error ('')			http://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.5c.delayed	(from https://digitalplant-my.com/en/projects/)
04:49:16	0/-1	---M--	301	error ('')			https://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.5d.delayed	(from https://digitalplant-my.com/en/projects/)
04:49:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:49:21%20GMT	https://digitalplant-my.com/en/?p=180	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/index2586.html	(from https://digitalplant-my.com/en/projects/)
04:49:18	151109/151109	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:49:21%20GMT	https://digitalplant-my.com/en/project/emailing-campaigns/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/project/emailing-campaigns/index.html	(from https://digitalplant-my.com/en/projects/)
04:49:18	43328/43328	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:21%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/Illustration_01.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/Illustration_01.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:19	26795/26795	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:23%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/04/Illustration_01.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/04/Illustration_01.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:21	47704/47704	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:24%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/04/Illustration_01.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/04/Illustration_01.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:22	13808/13808	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:26%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/04/Illustration_01.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/04/Illustration_01.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:24	140637/140637	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:49:27%20GMT	https://digitalplant-my.com/en/project/google-adwords-campaigns/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/project/google-adwords-campaigns/index.html	(from https://digitalplant-my.com/en/projects/)
04:49:24	36759/36759	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:27%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/illustration_4.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/illustration_4.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:25	22553/22553	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:29%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/illustration_4.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/illustration_4.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:27	40290/40290	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:30%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/illustration_4.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/illustration_4.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:28	11700/11700	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:32%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/illustration_4.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/illustration_4.jpg	(from https://digitalplant-my.com/en/projects/)
04:49:30	145700/145700	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:49:33%20GMT	https://digitalplant-my.com/en/project/project-management/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/project/project-management/index.html	(from https://digitalplant-my.com/en/projects/)
04:49:30	31765/31765	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:49:33%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/04/illustration3.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/04/illustration3.jpg	(from https://digitalplant-my.com/en/projects/)
